dst_host_srv_count,dst_host_diff_srv_rate,flag,srv_serror_rate,serror_rate,Malicious
23,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.6,2,0.0,0.0,0
25,0.11,2,0.0,0.0,0
189,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
233,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
232,0.01,2,0.0,0.0,0
125,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
226,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
114,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
79,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
199,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
161,0.0,2,0.0,0.0,0
254,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
118,0.0,1,0.0,0.0,0
31,0.53,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.54,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
231,0.02,2,0.0,0.0,0
1,0.52,2,0.0,0.0,0
115,0.03,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
214,0.01,2,0.0,0.0,0
101,0.03,2,0.0,0.0,0
146,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
96,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
176,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
233,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
166,0.03,2,0.0,0.0,0
251,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
118,0.15,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
21,0.01,3,0.0,0.0,0
235,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
84,0.25,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
237,0.01,2,0.0,0.0,0
248,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
64,0.01,2,0.0,0.0,0
229,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
47,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
5,0.1,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
14,0.05,2,0.0,0.0,0
1,0.5,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
53,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,8,1.0,1.0,0
115,0.0,2,0.0,0.0,0
255,0.0,2,0.02,0.02,0
112,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.18,0.18,0
255,0.0,2,0.0,0.0,0
110,0.04,2,0.0,0.0,0
1,0.19,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
211,0.0,1,0.0,0.0,0
1,0.11,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
242,0.0,2,0.0,0.0,0
163,0.12,2,0.0,0.0,0
7,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
249,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.55,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
8,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
7,0.04,2,0.0,0.0,0
148,0.05,2,0.0,0.0,0
178,0.03,2,0.0,0.0,0
32,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
51,0.05,2,0.0,0.0,0
50,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.65,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
140,0.0,2,0.0,0.0,0
167,0.03,2,0.0,0.0,0
227,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
135,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
81,0.03,2,0.0,0.0,0
11,0.03,2,0.0,0.0,0
239,0.0,1,0.0,0.0,0
129,0.06,2,0.0,0.0,0
238,0.0,1,0.0,0.0,0
27,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
52,0.04,4,0.5,0.5,0
255,0.0,2,0.0,0.0,0
93,0.04,2,0.0,0.0,0
255,0.0,2,0.2,0.2,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
173,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
244,0.01,2,0.0,0.0,0
251,0.01,2,0.0,0.0,0
125,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
14,0.05,2,0.0,0.0,0
22,0.08,2,0.0,0.0,0
33,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
159,0.02,2,0.0,0.0,0
5,0.17,2,0.0,0.0,0
12,0.62,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
126,0.02,2,0.0,0.0,0
34,0.02,2,0.0,0.0,0
45,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
36,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
30,0.0,2,0.0,0.0,0
11,0.0,2,0.0,0.0,0
225,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
76,0.02,2,0.0,0.0,0
35,0.03,2,0.0,0.0,0
1,0.0,2,0.0,0.0,0
201,0.01,2,0.0,0.0,0
101,0.02,2,0.0,0.0,0
251,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,4,0.33,0.5,0
247,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.91,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
182,0.0,2,0.0,0.0,0
31,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
111,0.15,2,0.0,0.0,0
186,0.03,2,0.0,0.0,0
64,0.13,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.07,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
127,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,9,0.05,0.33,0
251,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
233,0.01,2,0.0,0.0,0
213,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
47,0.05,2,0.0,0.0,0
191,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.17,0.17,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
131,0.0,2,0.0,0.0,0
247,0.01,2,0.0,0.0,0
3,0.65,2,0.0,0.0,0
13,0.01,2,0.0,0.0,0
232,0.01,2,0.0,0.0,0
23,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
120,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
13,0.07,2,0.0,0.0,0
54,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
226,0.01,2,0.0,0.0,0
239,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
154,0.02,2,0.0,0.0,0
255,0.0,4,0.5,0.5,0
255,0.0,8,1.0,1.0,0
255,0.0,2,0.0,0.0,0
9,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
154,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
6,0.08,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
244,0.02,2,0.0,0.0,0
57,0.02,2,0.0,0.0,0
212,0.04,2,0.0,0.0,0
1,0.8,2,0.0,0.0,0
20,0.0,2,0.0,0.0,0
100,0.08,2,0.0,0.0,0
254,0.0,2,0.0,0.0,0
63,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.0,1,0.0,0.0,0
255,0.0,4,0.03,0.03,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.04,0.0,0
208,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
41,0.07,2,0.0,0.0,0
124,0.01,2,0.0,0.0,0
253,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
9,0.18,2,0.0,0.0,0
114,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
69,0.03,2,0.0,0.0,0
132,0.04,2,0.0,0.0,0
47,0.05,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
148,0.04,2,0.0,0.0,0
1,0.68,2,0.0,0.0,0
75,0.0,2,0.0,0.0,0
255,0.0,2,0.12,0.12,0
255,0.0,2,0.0,0.0,0
230,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,8,0.33,1.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
169,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
123,0.03,2,0.0,0.0,0
79,0.0,2,0.0,0.0,0
82,0.06,2,0.0,0.0,0
13,0.0,2,0.0,0.0,0
112,0.03,2,0.0,0.0,0
84,0.32,8,0.1,0.06,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
236,0.01,2,0.0,0.0,0
131,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
239,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
33,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
56,0.06,2,0.0,0.0,0
204,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
9,0.11,2,0.0,0.0,0
52,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
66,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
243,0.01,2,0.0,0.0,0
94,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.02,2,0.0,0.06,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.33,0.33,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.68,2,0.0,0.0,0
209,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
6,0.21,2,0.0,0.0,0
153,0.02,2,0.0,0.0,0
3,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.52,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
53,0.04,2,0.0,0.0,0
229,0.02,2,0.0,0.0,0
13,0.01,2,0.0,0.0,0
146,0.07,2,0.0,0.0,0
11,0.96,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
90,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
218,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
132,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
236,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
82,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
249,0.01,2,0.0,0.0,0
117,0.0,2,0.0,0.0,0
243,0.01,2,0.0,0.0,0
34,0.07,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.42,2,0.5,0.5,0
14,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
192,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
173,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
15,0.12,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.05,0.05,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
17,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
11,0.0,2,0.0,0.0,0
255,0.0,2,0.2,0.2,0
127,0.06,2,0.0,0.0,0
81,0.02,2,0.0,0.0,0
47,0.14,2,0.0,0.0,0
160,0.05,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
129,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
74,0.05,2,0.0,0.0,0
126,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
195,0.08,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
191,0.05,2,0.0,0.0,0
49,0.07,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
252,0.01,2,0.0,0.0,0
13,0.03,2,0.0,0.0,0
1,0.85,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
148,0.06,2,0.0,0.0,0
147,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
112,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
191,0.02,2,0.0,0.0,0
94,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
242,0.01,2,0.0,0.0,0
3,0.04,2,0.95,0.0,0
175,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
107,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
190,0.0,1,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
15,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.68,2,0.0,0.0,0
255,0.0,2,0.03,0.25,0
196,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.56,3,0.0,0.0,0
255,0.0,2,0.0,0.0,0
199,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
42,0.02,9,0.33,0.33,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
14,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
119,0.05,8,1.0,1.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
50,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
16,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
7,0.13,2,0.0,0.0,0
36,0.06,2,0.0,0.0,0
240,0.01,2,0.0,0.0,0
126,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
236,0.0,2,0.0,0.0,0
245,0.01,2,0.0,0.0,0
23,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
251,0.01,2,0.0,0.0,0
1,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.07,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
2,0.05,3,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.04,0.06,0
255,0.0,2,0.0,0.0,0
31,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
217,0.0,2,0.0,0.0,0
23,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
33,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,9,1.0,1.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
235,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
156,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
34,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
184,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
224,0.02,2,0.0,0.0,0
255,0.0,2,0.11,0.11,0
29,0.09,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
148,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
65,0.08,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
249,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
147,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
107,0.0,1,0.0,0.0,0
254,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
147,0.02,2,0.0,0.0,0
197,0.01,2,0.0,0.0,0
48,0.05,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
212,0.02,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
72,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.42,2,0.0,0.0,0
11,0.17,2,0.0,0.0,0
66,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
217,0.01,2,0.0,0.0,0
4,0.96,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
48,0.02,2,0.0,0.0,0
156,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
230,0.01,2,0.0,0.0,0
210,0.12,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
248,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,9,0.17,0.33,0
255,0.0,2,0.0,0.0,0
198,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
5,0.0,2,0.0,0.0,0
200,0.03,2,0.0,0.0,0
250,0.0,1,0.0,0.0,0
2,0.73,2,0.0,0.0,0
59,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.4,2,0.0,0.0,0
90,0.03,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
79,0.02,2,0.0,0.0,0
26,0.03,2,0.0,0.0,0
24,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
179,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
253,0.01,2,0.0,0.0,0
239,0.0,2,0.0,0.0,0
182,0.01,9,1.0,1.0,0
255,0.0,2,0.0,0.0,0
248,0.01,2,0.0,0.0,0
157,0.06,2,0.0,0.0,0
16,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
69,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
27,0.04,2,0.0,0.0,0
1,0.6,2,0.0,0.0,0
79,0.12,2,0.0,0.0,0
4,0.08,2,0.0,0.0,0
1,1.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
140,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
13,0.25,2,0.0,0.0,0
225,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
18,0.01,2,0.0,0.0,0
252,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
96,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
8,0.06,2,0.0,0.0,0
219,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
66,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
82,0.05,2,0.0,0.0,0
224,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
113,0.0,2,0.0,0.0,0
24,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
170,0.0,2,0.0,0.0,0
255,0.0,2,0.43,0.33,0
170,0.01,2,0.0,0.0,0
12,0.0,2,0.0,0.0,0
255,0.0,2,0.12,0.33,0
16,0.62,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
31,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
14,0.01,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
118,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
3,0.4,5,0.0,0.0,0
224,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
6,0.03,2,0.0,0.0,0
227,0.02,2,0.0,0.0,0
1,0.14,2,0.0,0.0,0
69,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
10,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
250,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
103,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.03,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
70,0.05,2,0.0,0.0,0
242,0.0,1,0.0,0.0,0
74,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
4,0.06,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
90,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
144,0.02,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.58,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
218,0.01,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
237,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
154,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
55,0.03,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
253,0.0,1,0.0,0.0,0
190,0.02,1,0.0,0.0,0
131,0.03,2,0.0,0.0,0
104,0.02,2,0.0,0.0,0
125,0.05,4,0.5,0.5,0
26,0.07,2,0.0,0.0,0
83,0.65,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
56,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
70,0.04,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
1,0.11,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
2,0.99,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
38,0.07,2,0.0,0.0,0
255,0.0,2,0.0,0.0,0
254,0.01,2,0.0,0.0,0
224,0.07,2,0.0,0.0,0
1,0.04,2,0.0,0.2,0
255,0.0,2,0.0,0.0,0
255,0.0,1,0.0,0.0,0
