dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,flag,same_srv_rate,dst_host_srv_count,dst_host_diff_srv_rate,Malicious
0,0,0,0,12,2,1,255,0,0
0,0.02,0,0,7,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,74,2,0.99,200,0.02,0
0,0,0,0,1,2,1,239,0,0
0,0,0,0,6,2,1,255,0,0
0.01,0.33,0.33,0.33,3,4,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,2,2,1,235,0.01,0
0,0,0,0,2,2,1,50,0.5,0
0,0,0,0,2,2,1,1,0,0
0,0,0,0,29,2,1,54,0,0
0,0,0,0,42,2,1,254,0.01,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,145,0.14,0
0,0,0,0,168,2,1,229,0.01,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,19,2,1,162,0.01,0
0,0,0,0,113,2,1,245,0.01,0
0,0,0,0,2,2,1,4,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0.01,0,0,5,2,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,6,2,0.33,4,0.45,0
0.5,0.93,1,1,1,9,1,2,0.07,0
0,0,0,0,2,2,1,87,0.02,0
0.01,0.06,0.06,0.06,18,2,1,255,0,0
0,0,0,0,1,2,1,117,0.04,0
0,0,0,0,16,2,1,255,0,0
0,0.01,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,84,0.03,0
0,0,0,0,5,2,0.4,26,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0.01,0,0,0,2,2,0.5,69,0.09,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0.05,0.01,0,0,1,2,1,22,0.05,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,3,2,1,222,0.02,0
0,0,0,0,68,2,1,254,0.01,0
0,0,0,0,70,2,1,246,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,25,2,1,255,0,0
0.02,0,0,0,2,2,1,255,0,0
0,0.01,0,0,4,2,0.25,5,0.06,0
0,0,0,0,6,2,1,176,0,0
0,0,0,0,143,2,1,255,0,0
0,0,0,0,1,1,1,169,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,170,2,0.99,254,0.01,0
0,0,0,0,1,2,1,233,0.01,0
0,0,0,0,174,2,1,174,0,0
0,0,0,0,1,2,1,227,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,29,2,1,255,0,0
0,0,0,0,2,2,1,228,0,0
0,0,0,0,1,1,1,255,0,0
0.01,0.01,0,0,1,2,1,84,0.08,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,36,2,1,255,0,0
0,0,0,0,1,1,1,239,0,0
0,0,0,0,2,2,1,250,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,24,2,1,255,0,0
0,0,0,0,1,2,1,163,0.09,0
0.01,0.01,0,0,3,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,2,2,0.5,11,0.03,0
0,0,0,0,2,2,1,68,0.02,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,1,2,1,120,0.05,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,23,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,29,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,1,0.64,0
0,0,0,0,50,2,1,196,0.02,0
0,0,0,0,4,2,1,227,0.02,0
0,0,0,0,235,2,1,254,0.01,0
0,0,0,0,2,2,1,238,0.02,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,19,2,1,255,0,0
0.01,0,0,0,15,2,1,255,0,0
0,0,0,0,301,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,83,0.05,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,6,2,0.17,118,0.03,0
0,0,0,0,2,2,1,79,0.29,0
0,0,0,0,1,2,1,31,0.03,0
0,0,0,0,16,2,1,120,0.04,0
0,0,0,0,1,2,1,44,0.06,0
0,0,0,0,48,2,1,255,0,0
0,0,0,0,24,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,126,0.01,0
0,0,0,0,2,2,1,29,0.02,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,140,0.03,0
0,0,0,0,5,2,0.8,22,0.01,0
0,0.03,0.07,0,14,2,0.07,1,0.06,0
0,0,0,0,7,2,1,255,0,0
0,0.95,0,0,1,2,1,5,0.07,0
0,0,0,0,1,2,1,59,0.02,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,1,2,1,254,0.01,0
0,0,0,0,43,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,160,0.05,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,1,2,1,81,0.04,0
0.01,0.01,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,12,0,0
0,0,0,0,4,2,0.25,1,0.09,0
0,0,0,0,199,2,1,85,0.02,0
0.33,0.23,0,0,1,2,1,46,0.02,0
0,0,0,0,4,2,0.25,86,0.01,0
0,0,0,0,1,2,1,2,0.62,0
0,0.91,0,0,2,2,1,21,0.02,0
0,0,0,0,7,2,1,133,0,0
0,0.01,0,0,1,2,1,161,0.06,0
0.01,0,0,0,1,1,1,254,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,12,2,0.92,17,0.14,0
0,0,0,0,30,2,1,255,0,0
0,0,0,0,192,2,1,206,0.01,0
0,0,0,0,20,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,37,0.02,0
0,0,0,0,15,2,1,216,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,2,2,1,241,0.02,0
0,0,0,0,40,2,1,255,0,0
0,0,0,0,152,2,1,254,0.01,0
0,0,0,0,6,2,1,6,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,32,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,175,2,1,255,0,0
0,0,0,0,1,2,1,120,0.04,0
0,0,0,0,264,2,1,202,0.01,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,22,2,1,255,0,0
0,0,0,0,159,2,1,255,0,0
0,0,0,0,6,2,0.17,28,0.05,0
0,0,0,0,1,2,1,255,0,0
0,0.52,0,0,7,2,1,48,0.02,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,2,2,1,88,0.05,0
0,0,0,0,22,2,1,255,0,0
0,0,0,0,1,2,1,109,0,0
0,0,0,0,5,2,1,255,0,0
0.56,0.65,0,0,18,2,1,75,0.02,0
0.01,0,0,0,1,2,1,255,0,0
0,0,0,0,148,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,298,2,1,254,0.01,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,238,0.01,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,68,2,1,244,0.01,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,137,0.14,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,68,2,1,254,0.01,0
0,0,0,0,13,2,1,255,0,0
0.03,0.03,0,0,3,2,1,243,0.01,0
0,0,0,0,41,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,8,2,1,48,0.04,0
0,0,0,0,184,2,1,205,0.01,0
0,0,0,0,1,2,1,170,0.06,0
0,0,0,0,124,2,1,224,0.01,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,3,2,1,246,0.01,0
0,0,0,0,15,2,1,114,0.02,0
0,0,0,0,14,2,1,254,0.01,0
0,0,0,0,1,2,1,119,0,0
0,0,0,0,2,2,1,18,0.04,0
0,0,0,0,4,2,1,250,0.01,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,22,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,33,2,1,255,0,0
0,0,0,0,11,2,1,183,0.01,0
0.01,0.5,0.5,0.2,2,2,1,255,0,0
0,0,0,0,1,1,1,67,0,0
0,0,0,0,15,2,1,57,0.09,0
0,0,0,0,1,2,1,211,0,0
0.01,0,0,0,1,2,1,154,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0.01,0.5,0.67,2,2,1,255,0,0
0.07,0.02,1,1,1,9,1,14,0.04,0
0,0,0,0,1,2,1,31,0.03,0
0,0,0,0,232,2,1,255,0,0
0.01,0.01,0,0,3,2,1,255,0,0
0.08,0,0,0,1,2,1,12,0.18,0
0,0,0,0,1,2,1,14,0.02,0
0,0,0,0,1,1,1,251,0,0
0,0,0,0,2,2,1,12,0.15,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,11,2,1,239,0.01,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,150,2,1,213,0.01,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,2,2,1,76,0.02,0
0,0,0,0,1,2,1,9,0.1,0
0,0,0,0,16,2,1,101,0.02,0
0,0,0,0,1,2,1,234,0.01,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,3,0.09,0
0,0,0,0,3,2,1,49,0,0
0,0,0,0,2,2,1,49,0.03,0
0,0,0,0,2,2,1,237,0.01,0
0,0,0,0,222,2,1,254,0.01,0
0,0,0,0,3,2,1,255,0,0
0,0.01,0,0,2,2,0.5,34,0.04,0
0,0,0,0,2,2,1,255,0,0
0.01,0.01,0.5,0.5,2,4,1,165,0.04,0
0,0,0,0,1,2,1,101,0.02,0
0,0,0,0,15,2,1,15,0,0
0.01,0,0,0,3,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0.01,0,0,2,2,0.5,36,0.04,0
0,0,0,0,2,2,1,225,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,1,2,1,8,0.07,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,2,2,1,2,0.57,0
0.09,0,0,0,1,1,1,22,0,0
0,0,0,0,161,2,0.99,254,0.01,0
0,0,0,0,4,2,0.5,2,0.84,0
0.01,0,0,0,1,2,1,131,0.01,0
0,0,0,0,151,2,1,254,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,35,2,1,215,0,0
0,0,0,0,12,2,1,75,0.03,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,3,2,0.67,2,0.16,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,1,2,1,178,0.03,0
0,0,0,0,71,2,1,174,0.02,0
0,0.01,1,0.09,1,9,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,105,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0.01,0,0,0,8,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,20,2,1,255,0,0
0,0,0,0,110,2,1,245,0.01,0
0,0,0,0,2,2,1,54,0,0
0,0,0,0,1,2,1,39,0.03,0
0,0,0,0,1,2,1,172,0.04,0
0.01,0.01,0,0,1,2,1,99,0.06,0
0.03,0.03,0,0,5,2,1,243,0.01,0
0,0,0,0,1,2,1,2,0.71,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,53,0.02,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,244,0.02,0
0,0,0,0,102,2,1,254,0.01,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,137,2,1,166,0.01,0
0,0,0,0,1,1,1,106,0,0
0,0,0,0,5,2,1,163,0.01,0
0,0,0,0,130,2,1,201,0.01,0
0,0,0,0,4,2,1,241,0.01,0
0,0.01,0,0,4,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,70,2,0.99,214,0.02,0
0,0,0,0,1,2,1,166,0.03,0
0,0,0,0,12,2,1,243,0.01,0
0,0,0,0,2,2,1,55,0.02,0
0,0,0,0,2,2,1,155,0.03,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,251,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,39,2,1,255,0,0
0,0,0,0,47,2,0.15,23,0.01,0
0,0,0,0,14,2,1,255,0,0
0.01,0.01,0.05,0.03,20,2,1,255,0,0
0.01,0,0,0,1,2,1,156,0.03,0
0,0,0,0,2,2,1,60,0.05,0
0,0,0,0,1,2,1,8,0,0
0,0,0,0,1,1,1,154,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0.01,0.01,0.25,0.25,4,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,179,0.09,0
0,0,0,0,9,2,1,255,0,0
0,0,0,0,1,2,1,95,0.03,0
0,0,0,0,12,2,1,138,0.01,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,251,0.01,0
0,0,0,0,2,2,1,199,0.01,0
0,0,0,0,70,2,1,254,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,3,2,1,234,0.01,0
0.01,0.01,0,0,41,2,1,255,0,0
0.01,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,25,0.02,0
0,0,0,0,1,2,1,229,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,271,2,1,222,0.01,0
0,0,0,0,2,2,1,39,0.04,0
0,0,0,0,1,1,1,163,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,1,2,1,116,0.01,0
0,0,0,0,46,2,0.02,1,0.02,0
0,0,0,0,30,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,4,2,1,241,0,0
0,0,0,0,1,2,1,112,0.07,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,23,2,1,255,0,0
0,0.02,0.11,0,9,2,0.11,1,0.07,0
0,0,0,0,1,2,1,107,0.03,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,139,2,1,254,0.01,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,5,2,1,41,0.02,0
0,0,0,0,20,2,1,255,0,0
0,0.01,0,0,1,2,1,110,0.03,0
0,0,0,0,236,2,1,236,0,0
0,0,0,0,1,2,1,1,0.53,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,1,1,250,0,0
0,0,0,0,4,2,1,248,0.01,0
0.01,0.01,0.25,0.25,4,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,20,2,1,255,0,0
0,0.5,0,0,1,2,1,59,0.05,0
0,0,0,0,2,2,1,2,0.54,0
0,0,0,0,2,2,0.5,3,0.03,0
0,0,0,0,7,2,0.14,233,0.01,0
0,0,0,0,63,2,1,119,0.02,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,1,2,1,179,0.06,0
0,0,0,0,135,2,0.99,221,0.02,0
0,0,0,0,1,2,1,166,0.08,0
0.01,0.02,0,0,1,2,1,255,0,0
0,0,0,0,3,2,0.67,102,0.02,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,6,2,0.33,2,0.86,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,41,2,1,216,0.01,0
0.01,0.01,0,0,1,2,1,101,0.05,0
0,0,0,0,2,2,0.5,4,0.01,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,2,2,1,4,0.35,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,152,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0.01,0,0,0,1,2,1,124,0.02,0
0,0,0,0,247,2,1,254,0.01,0
0,0,0,0,1,2,1,170,0.03,0
0.07,0.02,0,0,1,3,1,14,0.11,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,1,2,1,30,0.04,0
0,0,0,0,2,2,1,36,0.08,0
0,0,0,0,2,2,1,31,0,0
0,0,0,0,79,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,11,2,1,205,0,0
0,0,0,0,243,2,1,200,0.01,0
0.01,0.01,0,0,1,2,1,140,0.03,0
0,0,0,0,7,2,0.14,178,0.02,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,18,2,1,54,0.02,0
0,0,0,0,6,2,1,116,0.02,0
0,0,0,0,1,2,1,185,0.33,0
0,0,0,0,31,2,1,255,0,0
0,0,0,0,2,2,1,71,0.17,0
0.02,0.02,0,0,5,2,1,245,0.01,0
0,0.2,0,0,1,2,1,32,0.04,0
0,0,0,0,5,2,0.2,1,0.34,0
0,0,0,0,31,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,8,0.08,0
0,0,0,0,1,2,1,243,0.01,0
0,0,0,0,1,2,1,74,0.14,0
0,0,0,0,1,2,1,151,0.04,0
0,0,0,0,22,2,1,255,0,0
0,0,0,0,1,2,1,27,0.1,0
0,0,0,0,4,2,1,231,0,0
0,0,0,0,21,2,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,129,0.15,0
0,0.51,0,0,2,2,1,43,0.51,0
0,0,0,0,134,2,1,255,0,0
0,0.54,0,0,1,2,1,1,0.23,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,188,2,1,255,0,0
0,0.17,0.17,0.17,6,2,1,255,0,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,32,2,1,255,0,0
0,0,0,0,1,2,1,12,0.03,0
0,0,0,0,3,2,0.33,1,0.6,0
0,0,0,0,15,2,1,255,0,0
0,0.97,0,0,2,2,0.5,5,0.98,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,1,1,251,0,0
0,0,0,0,1,2,1,2,0.53,0
0,0.04,0.33,0.33,3,9,1,255,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,82,0.03,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,159,2,0.99,250,0.01,0
0,0.02,0.08,0,12,2,0.08,1,0.04,0
0,0,0,0,3,2,1,255,0,0
0.85,0,0,0,1,2,1,20,0.04,0
0,0,0,0,1,2,1,136,0.05,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,1,2,1,249,0.01,0
0,0,0,0,28,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,147,0.1,0
0,0,0,0,1,2,1,57,0.06,0
0,0,0,0,2,2,1,227,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0.17,0.17,6,2,1,255,0,0
0,0.01,0,0,1,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0.64,1,0,238,2,0,53,0.09,0
0,0,0,0,1,2,1,241,0.01,0
0,0,0,0,148,2,1,254,0.01,0
0,0,0,0,8,2,1,255,0,0
0.01,0.01,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,241,0.02,0
0,0,0,0,128,2,1,128,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,15,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,23,2,1,255,0,0
0,0,0,0,1,2,1,211,0,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,134,0.02,0
0.01,0.01,0,0,2,2,1,255,0,0
0,0,0,0,3,2,0.33,86,0.02,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,4,0.04,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,2,2,1,71,0.07,0
0,0,0,0,1,2,1,38,0.11,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,17,2,1,253,0.01,0
0,0,0,0,5,2,1,255,0,0
0.01,0,0,0,1,2,1,148,0.02,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,19,2,1,255,0,0
0,0,0,0,143,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,1,2,1,108,0,0
0,0,0,0,2,2,1,45,0.03,0
0,0,0,0,25,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,168,2,1,255,0,0
0.01,0,0,0,4,2,1,255,0,0
0,0,0,0,2,2,1,164,0,0
0,0,0,0,1,2,1,148,0.02,0
0,0,0,0,302,2,1,224,0.01,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,18,2,1,255,0,0
0,0,0,0,2,2,1,54,0,0
0,0,0,0,30,2,1,255,0,0
0,0,0,0,35,2,1,255,0,0
0.01,0.02,0,0,3,2,1,255,0,0
0.65,0.76,0,0,1,2,1,23,0.06,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0.01,0.01,0,0,1,2,1,158,0.03,0
0,0.01,0.5,0.33,2,4,1,255,0,0
0,0,0,0,6,2,1,12,0.04,0
0,0,0,0,3,2,0.33,233,0.01,0
0,0,0,0,1,2,1,244,0.01,0
0,0,0.05,0.04,22,2,1,255,0,0
0,0,0,0,22,2,1,255,0,0
0,0,0,0,2,2,1,62,0.04,0
0.02,0.03,0,0,1,2,1,192,0.08,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,17,2,1,71,0.03,0
0,0,0,0,1,1,1,62,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,2,2,1,117,0.02,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,7,0.08,0
0,0,0,0,39,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,2,2,1,249,0.01,0
0,0,0,0,132,2,1,206,0.01,0
0,0,0,0,5,2,0.2,144,0.01,0
0,0,0,0,26,2,1,255,0,0
0,0,0,0,1,2,1,96,0.03,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,1,0.5,0
0,0.37,0,0,6,2,1,61,0.02,0
0,0,0,0,180,2,1,253,0.01,0
0,0,0,0,3,2,1,236,0,0
0,0,0,0,2,2,1,226,0.01,0
0,0,0,0,30,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0.05,0.05,39,2,1,255,0,0
0,0,0,0,110,2,1,254,0.01,0
0,0,0,0,184,2,1,250,0.01,0
0,0,0,0,1,2,1,147,0.01,0
0,0,0,0,1,2,1,84,0.03,0
0.01,0,0,0,17,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0.02,0,0,2,2,1,21,0.07,0
0,0,0,0,1,2,1,23,0,0
0,0,0,0,1,2,1,255,0,0
0.97,0.87,0,0,2,2,1,62,0.02,0
0,0,0,0,2,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,16,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,11,2,1,255,0,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,2,2,0.5,2,0.79,0
0,0,0,0,18,2,1,255,0,0
0,0.01,0.5,0.5,2,4,1,255,0,0
0.01,0,0,0,1,2,1,165,0.03,0
0,0,0,0,3,2,1,255,0,0
0,0,0,0,17,2,1,255,0,0
0,0,0,0,7,2,1,255,0,0
0,0,0,0,1,2,1,162,0.03,0
0,0,0,0,14,2,1,255,0,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,8,2,1,255,0,0
0,0,0,0,28,2,1,255,0,0
0,0,0,0,9,2,1,255,0,0
0.01,0,0,0,5,2,1,255,0,0
0,0,0,0,8,2,1,14,0.11,0
0,0,0,0,2,2,1,33,0,0
0,0,0,0,18,2,1,34,0.07,0
0,0,0,0,129,2,1,228,0.01,0
0,0,0,0,1,2,1,26,0.07,0
0,0,0,0,1,2,1,65,0.06,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,2,2,1,36,0.07,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,4,2,1,255,0,0
0,0,0,0,201,2,1,251,0.01,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,1,2,1,135,0.04,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,124,2,1,255,0,0
0,0,0,0,1,2,1,57,0.02,0
0,0,0,0,6,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,13,2,1,255,0,0
0,0,0,0,15,2,1,254,0.01,0
0,0,0,0,1,2,1,56,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,5,2,1,255,0,0
0,0,0,0,1,2,1,45,0.06,0
0,0,0,0,1,2,1,178,0.03,0
0,0,0,0,1,2,1,119,0.03,0
0,0,0,0,10,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,1,2,1,153,0.03,0
0,0,0,0,5,2,0.2,233,0.01,0
0,0,0,0,2,2,1,2,0.78,0
0,0,0,0,11,2,1,255,0,0
0,0,0.2,0.2,5,2,1,255,0,0
0,0,0,0,2,2,1,2,0.65,0
0,0,0,0,1,2,1,33,0.22,0
0,0,0,0,12,2,1,255,0,0
0,0,0,0,10,2,1,255,0,0
0.01,0.01,0,0,2,2,1,255,0,0
0,0,0,0,1,1,1,255,0,0
0,0,0,0,2,2,0.5,59,0.03,0
0,0,0,0,1,2,1,38,0.01,0
0,0,0,0,4,2,0.5,4,0.5,0
0,0,0,0,27,2,1,255,0,0
0,0,0,0,1,2,1,255,0,0
0,0,0,0,31,2,0.03,14,0.01,0
0,0,0,0,26,2,0.08,12,0.01,0
