dst_host_srv_count,dst_host_diff_srv_rate,Malicious
255,0,FALSE
255,0,FALSE
255,0,FALSE
4,0.43,FALSE
252,0.01,FALSE
3,0.01,FALSE
65,0.04,FALSE
239,0,FALSE
39,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.01,FALSE
255,0,FALSE
255,0,FALSE
180,0.04,FALSE
255,0,FALSE
204,0.01,FALSE
15,0.06,FALSE
180,0,FALSE
44,0.02,FALSE
255,0,FALSE
225,0.01,FALSE
255,0,FALSE
35,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
196,0.01,FALSE
255,0,FALSE
255,0,FALSE
18,0.01,FALSE
161,0.02,FALSE
114,0.04,FALSE
255,0,FALSE
31,0.02,FALSE
72,0.08,FALSE
255,0,FALSE
6,0.07,FALSE
242,0.02,FALSE
255,0,FALSE
55,0.29,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
244,0.01,FALSE
255,0,FALSE
255,0,FALSE
98,0,FALSE
206,0,FALSE
255,0,FALSE
255,0,FALSE
28,0.12,FALSE
255,0,FALSE
90,0.02,FALSE
9,0.06,FALSE
255,0,FALSE
110,0.02,FALSE
237,0.02,FALSE
255,0,FALSE
255,0,FALSE
24,0.13,FALSE
255,0,FALSE
255,0,FALSE
239,0.01,FALSE
2,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
129,0.02,FALSE
2,0.06,FALSE
255,0,FALSE
255,0,FALSE
134,0.03,FALSE
153,0.06,FALSE
1,0.02,FALSE
255,0,FALSE
101,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
49,0.02,FALSE
96,0.02,FALSE
130,0.02,FALSE
237,0.01,FALSE
2,0.11,FALSE
20,0.02,FALSE
255,0,FALSE
255,0,FALSE
20,0.08,FALSE
255,0,FALSE
255,0,FALSE
3,0.06,FALSE
255,0,FALSE
158,0,FALSE
255,0,FALSE
238,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
248,0.01,FALSE
254,0.01,FALSE
255,0,FALSE
64,0.03,FALSE
22,0.09,FALSE
27,0,FALSE
30,0.45,FALSE
157,0,FALSE
1,0.83,FALSE
255,0,FALSE
254,0.01,FALSE
31,0.07,FALSE
255,0,FALSE
255,0,FALSE
4,0.01,FALSE
255,0,FALSE
253,0,FALSE
244,0.01,FALSE
255,0,FALSE
255,0,FALSE
59,0.05,FALSE
255,0,FALSE
255,0,FALSE
216,0.01,FALSE
26,0,FALSE
255,0,FALSE
195,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
58,0.04,FALSE
46,0.05,FALSE
255,0,FALSE
255,0,FALSE
227,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
221,0.01,FALSE
41,0.11,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
21,0.1,FALSE
219,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
137,0.02,FALSE
86,0.09,FALSE
203,0.01,FALSE
245,0,FALSE
106,0.04,FALSE
3,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
240,0.01,FALSE
255,0,FALSE
11,0.09,FALSE
254,0.01,FALSE
157,0.07,FALSE
255,0,FALSE
255,0,FALSE
240,0.01,FALSE
213,0,FALSE
3,0.53,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.69,FALSE
255,0,FALSE
234,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
55,0.03,FALSE
1,0.8,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
34,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
225,0.01,FALSE
196,0,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
246,0.01,FALSE
157,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
154,0.05,FALSE
255,0,FALSE
1,0.44,FALSE
1,0.84,FALSE
255,0,FALSE
255,0,FALSE
242,0.08,FALSE
255,0,FALSE
83,0.03,FALSE
56,0.04,FALSE
255,0,FALSE
255,0,FALSE
30,0.46,FALSE
47,0.04,FALSE
202,0.01,FALSE
170,0,FALSE
4,0.22,FALSE
22,0.09,FALSE
255,0,FALSE
255,0,FALSE
253,0,FALSE
127,0.03,FALSE
255,0,FALSE
4,0.04,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
13,0.01,FALSE
255,0,FALSE
231,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
56,0.04,FALSE
103,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0,FALSE
255,0,FALSE
120,0.04,FALSE
185,0.02,FALSE
154,0.03,FALSE
83,0.63,FALSE
255,0,FALSE
255,0,FALSE
4,0.57,FALSE
255,0,FALSE
31,0.03,FALSE
5,0.1,FALSE
255,0,FALSE
1,0.01,FALSE
1,0.03,FALSE
219,0,FALSE
231,0.01,FALSE
255,0,FALSE
86,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
224,0.02,FALSE
10,0,FALSE
246,0.01,FALSE
89,0.62,FALSE
255,0,FALSE
255,0,FALSE
249,0,FALSE
255,0,FALSE
244,0.02,FALSE
1,0.01,FALSE
251,0.01,FALSE
255,0,FALSE
3,0.02,FALSE
25,0.02,FALSE
255,0,FALSE
181,0.07,FALSE
114,0.02,FALSE
22,0.05,FALSE
255,0,FALSE
4,0.01,FALSE
62,0.03,FALSE
255,0,FALSE
164,0.02,FALSE
255,0,FALSE
255,0,FALSE
160,0,FALSE
255,0,FALSE
200,0.02,FALSE
255,0,FALSE
117,0,FALSE
255,0,FALSE
189,0.02,FALSE
16,0.6,FALSE
255,0,FALSE
255,0,FALSE
1,0.85,FALSE
17,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
6,0.05,FALSE
253,0,FALSE
11,0.01,FALSE
1,0.63,FALSE
255,0,FALSE
93,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
3,0.06,FALSE
255,0,FALSE
255,0,FALSE
215,0.02,FALSE
255,0,FALSE
2,0.02,FALSE
132,0.03,FALSE
142,0.02,FALSE
251,0.01,FALSE
61,0.02,FALSE
246,0.02,FALSE
255,0,FALSE
208,0.01,FALSE
255,0,FALSE
83,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
130,0.05,FALSE
141,0.03,FALSE
255,0,FALSE
224,0.01,FALSE
29,0.18,FALSE
255,0,FALSE
134,0.03,FALSE
255,0,FALSE
207,0.01,FALSE
254,0.01,FALSE
255,0,FALSE
43,0.02,FALSE
81,0.02,FALSE
155,0.05,FALSE
253,0,FALSE
25,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
231,0.01,FALSE
238,0.01,FALSE
29,0.03,FALSE
188,0,FALSE
28,0.05,FALSE
255,0,FALSE
158,0.05,FALSE
255,0,FALSE
6,0.17,FALSE
214,0,FALSE
255,0,FALSE
255,0,FALSE
237,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
7,0.05,FALSE
126,0.02,FALSE
35,0.02,FALSE
255,0,FALSE
161,0,FALSE
178,0.01,FALSE
49,0.03,FALSE
33,0.56,FALSE
153,0.03,FALSE
187,0.03,FALSE
3,0.04,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
21,0.5,FALSE
255,0,FALSE
205,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
234,0.01,FALSE
2,0,FALSE
255,0,FALSE
255,0,FALSE
179,0.03,FALSE
255,0,FALSE
206,0.01,FALSE
40,0.02,FALSE
33,0.02,FALSE
7,0.08,FALSE
255,0,FALSE
47,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.04,FALSE
249,0,FALSE
254,0.01,FALSE
235,0.01,FALSE
205,0.01,FALSE
255,0,FALSE
124,0,FALSE
32,0.06,FALSE
255,0,FALSE
255,0,FALSE
95,0,FALSE
255,0,FALSE
246,0.01,FALSE
250,0.01,FALSE
241,0,FALSE
255,0,FALSE
255,0,FALSE
97,0.05,FALSE
128,0.04,FALSE
147,0.05,FALSE
255,0,FALSE
234,0.01,FALSE
15,0.02,FALSE
61,0.04,FALSE
2,0.84,FALSE
255,0,FALSE
22,0,FALSE
255,0,FALSE
5,0.67,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
206,0.01,FALSE
166,0.04,FALSE
79,0.03,FALSE
255,0,FALSE
133,0.1,FALSE
255,0,FALSE
84,0.02,FALSE
220,0.08,FALSE
254,0.01,FALSE
24,0,FALSE
90,0.02,FALSE
21,0.49,FALSE
59,0.02,FALSE
255,0,FALSE
1,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
48,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
131,0.07,FALSE
255,0,FALSE
255,0,FALSE
198,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
222,0.01,FALSE
120,0.02,FALSE
33,0.04,FALSE
104,0.11,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
196,0.01,FALSE
255,0,FALSE
204,0.01,FALSE
255,0,FALSE
18,0.05,FALSE
255,0,FALSE
147,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
164,0.08,FALSE
254,0.01,FALSE
45,0.03,FALSE
254,0.01,FALSE
127,0.02,FALSE
234,0.01,FALSE
93,0.17,FALSE
255,0,FALSE
29,0.06,FALSE
2,0.25,FALSE
127,0.02,FALSE
27,0.09,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
159,0.03,FALSE
255,0,FALSE
93,0.18,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
232,0.01,FALSE
59,0.06,FALSE
45,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
241,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
163,0.08,FALSE
255,0,FALSE
42,0.03,FALSE
255,0,FALSE
255,0,FALSE
3,0,FALSE
227,0.01,FALSE
255,0,FALSE
3,0.66,FALSE
255,0,FALSE
255,0,FALSE
197,0,FALSE
255,0,FALSE
255,0,FALSE
5,0,FALSE
125,0.04,FALSE
255,0,FALSE
153,0,FALSE
65,0.03,FALSE
181,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
39,0.07,FALSE
254,0.01,FALSE
209,0.02,FALSE
254,0.01,FALSE
250,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
238,0.01,FALSE
255,0,FALSE
255,0,FALSE
80,0.06,FALSE
255,0,FALSE
73,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
194,0.01,FALSE
255,0,FALSE
216,0.01,FALSE
28,0.08,FALSE
255,0,FALSE
1,0.37,FALSE
255,0,FALSE
1,0.71,FALSE
254,0.01,FALSE
17,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
2,0.78,FALSE
255,0,FALSE
243,0.01,FALSE
255,0,FALSE
255,0,FALSE
40,0,FALSE
231,0.01,FALSE
255,0,FALSE
243,0.01,FALSE
255,0,FALSE
132,0.03,FALSE
255,0,FALSE
227,0.01,FALSE
255,0,FALSE
10,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.85,FALSE
255,0,FALSE
185,0.02,FALSE
255,0,FALSE
227,0,FALSE
62,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
4,0.18,FALSE
245,0.01,FALSE
255,0,FALSE
51,0.03,FALSE
21,0.03,FALSE
210,0.01,FALSE
103,0.02,FALSE
254,0.01,FALSE
244,0.01,FALSE
255,0,FALSE
57,0.11,FALSE
255,0,FALSE
255,0,FALSE
6,0.07,FALSE
255,0,FALSE
255,0,FALSE
54,0.03,FALSE
230,0.06,FALSE
255,0,FALSE
255,0,FALSE
225,0.17,FALSE
31,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
166,0.02,FALSE
255,0,FALSE
255,0,FALSE
51,0.02,FALSE
255,0,FALSE
245,0.01,FALSE
112,0.03,FALSE
77,0.02,FALSE
255,0,FALSE
252,0.01,FALSE
73,0.06,FALSE
255,0,FALSE
38,0.06,FALSE
255,0,FALSE
3,0.02,FALSE
26,0.01,FALSE
1,0.64,FALSE
164,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
60,0,FALSE
255,0,FALSE
93,0,FALSE
255,0,FALSE
82,0.04,FALSE
255,0,FALSE
255,0,FALSE
79,0.02,FALSE
242,0.02,FALSE
201,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
190,0.04,FALSE
39,0.02,FALSE
255,0,FALSE
255,0,FALSE
246,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
24,0,FALSE
34,0,FALSE
191,0.01,FALSE
255,0,FALSE
162,0.07,FALSE
255,0,FALSE
83,0,FALSE
42,0.51,FALSE
255,0,FALSE
47,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
233,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
11,0.05,FALSE
255,0,FALSE
255,0,FALSE
2,0.33,FALSE
255,0,FALSE
255,0,FALSE
145,0.05,FALSE
255,0,FALSE
1,0.03,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
72,0,FALSE
255,0,FALSE
255,0,FALSE
119,0.08,FALSE
255,0,FALSE
255,0,FALSE
1,0.83,FALSE
255,0,FALSE
237,0,FALSE
255,0,FALSE
144,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
229,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.01,FALSE
200,0,FALSE
255,0,FALSE
255,0,FALSE
69,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
1,0.54,FALSE
108,0,FALSE
255,0,FALSE
12,0,FALSE
234,0.01,FALSE
255,0,FALSE
221,0,FALSE
255,0,FALSE
166,0.01,FALSE
255,0,FALSE
255,0,FALSE
100,0.14,FALSE
255,0,FALSE
38,0.06,FALSE
76,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
3,0.75,FALSE
255,0,FALSE
255,0,FALSE
98,0,FALSE
2,0.16,FALSE
246,0.02,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
252,0.01,FALSE
255,0,FALSE
255,0,FALSE
129,0.02,FALSE
255,0,FALSE
2,0.25,FALSE
234,0.01,FALSE
147,0.02,FALSE
70,0,FALSE
255,0,FALSE
255,0,FALSE
61,0,FALSE
255,0,FALSE
255,0,FALSE
220,0.03,FALSE
255,0,FALSE
238,0.01,FALSE
11,0,FALSE
255,0,FALSE
1,0.08,FALSE
200,0,FALSE
255,0,FALSE
98,0.02,FALSE
255,0,FALSE
35,0.04,FALSE
255,0,FALSE
255,0,FALSE
64,0.02,FALSE
255,0,FALSE
255,0,FALSE
67,0.3,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
229,0.03,FALSE
88,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
247,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
102,0.02,FALSE
255,0,FALSE
255,0,FALSE
156,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
193,0,FALSE
229,0.01,FALSE
54,0.06,FALSE
255,0,FALSE
255,0,FALSE
123,0.1,FALSE
114,0.02,FALSE
255,0,FALSE
54,0.4,FALSE
255,0,FALSE
223,0.02,FALSE
255,0,FALSE
255,0,FALSE
2,0.49,FALSE
255,0,FALSE
10,0.58,FALSE
62,0.06,FALSE
230,0,FALSE
162,0.04,FALSE
255,0,FALSE
241,0.03,FALSE
206,0,FALSE
255,0,FALSE
133,0.02,FALSE
255,0,FALSE
255,0,FALSE
246,0.01,FALSE
61,0.09,FALSE
255,0,FALSE
255,0,FALSE
2,0.66,FALSE
225,0.01,FALSE
255,0,FALSE
38,0.04,FALSE
255,0,FALSE
54,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
230,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
150,0.03,FALSE
225,0.01,FALSE
1,0.73,FALSE
23,0.03,FALSE
255,0,FALSE
255,0,FALSE
102,0.02,FALSE
4,0.67,FALSE
255,0,FALSE
115,0.04,FALSE
2,0.4,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
229,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.42,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
45,0.03,FALSE
121,0.02,FALSE
3,0.69,FALSE
250,0.01,FALSE
118,0.2,FALSE
73,0.04,FALSE
255,0,FALSE
175,0,FALSE
255,0,FALSE
255,0,FALSE
140,0.67,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
16,0.03,FALSE
22,0.06,FALSE
245,0.01,FALSE
227,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
103,0.03,FALSE
2,0.29,FALSE
4,0.01,FALSE
253,0.01,FALSE
254,0.01,FALSE
104,0.12,FALSE
255,0,FALSE
255,0,FALSE
14,0.05,FALSE
255,0,FALSE
22,0.07,FALSE
244,0.01,FALSE
16,0.61,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
240,0.01,FALSE
81,0.05,FALSE
104,0.01,FALSE
4,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
224,0,FALSE
255,0,FALSE
58,0.32,FALSE
119,0.01,FALSE
7,0.25,FALSE
5,0,FALSE
189,0.04,FALSE
255,0,FALSE
1,0.06,FALSE
255,0,FALSE
255,0,FALSE
113,0.02,FALSE
255,0,FALSE
106,0.03,FALSE
21,0.03,FALSE
25,0.03,FALSE
13,0.85,FALSE
124,0.02,FALSE
239,0.02,FALSE
151,0.04,FALSE
112,0,FALSE
255,0,FALSE
124,0,FALSE
166,0.02,FALSE
1,0.09,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
233,0,FALSE
177,0.2,FALSE
255,0,FALSE
231,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
72,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
8,0.03,FALSE
51,0.04,FALSE
10,0.12,FALSE
253,0.01,FALSE
5,0.28,FALSE
203,0.04,FALSE
251,0,FALSE
192,0.02,FALSE
255,0,FALSE
18,0.14,FALSE
255,0,FALSE
4,0.03,FALSE
185,0.01,FALSE
255,0,FALSE
44,0.59,FALSE
254,0.01,FALSE
255,0,FALSE
250,0.01,FALSE
114,0.04,FALSE
34,0.02,FALSE
255,0,FALSE
255,0,FALSE
91,0,FALSE
29,0.64,FALSE
131,0.03,FALSE
15,0,FALSE
255,0,FALSE
255,0,FALSE
104,0.01,FALSE
255,0,FALSE
255,0,FALSE
161,0.01,FALSE
255,0,FALSE
255,0,FALSE
227,0.01,FALSE
255,0,FALSE
255,0,FALSE
61,0.03,FALSE
183,0.02,FALSE
7,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
58,0.03,FALSE
45,0.07,FALSE
1,0.38,FALSE
251,0.01,FALSE
255,0,FALSE
33,0.74,FALSE
237,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
8,0.03,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
155,0.02,FALSE
72,0.02,FALSE
255,0,FALSE
255,0,FALSE
1,0.44,FALSE
1,0.77,FALSE
254,0.01,FALSE
254,0.01,FALSE
122,0.03,FALSE
255,0,FALSE
129,0.05,FALSE
1,0.05,FALSE
255,0,FALSE
255,0,FALSE
173,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.49,FALSE
253,0.01,FALSE
255,0,FALSE
248,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
246,0,FALSE
2,0,FALSE
255,0,FALSE
255,0,FALSE
113,0.05,FALSE
161,0.03,FALSE
86,0.07,FALSE
255,0,FALSE
255,0,FALSE
83,0.31,FALSE
182,0.04,FALSE
255,0,FALSE
240,0.06,FALSE
254,0.01,FALSE
78,0,FALSE
255,0,FALSE
2,0.06,FALSE
255,0,FALSE
254,0.01,FALSE
254,0.01,FALSE
255,0,FALSE
63,0.02,FALSE
255,0,FALSE
74,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
25,0,FALSE
255,0,FALSE
255,0,FALSE
31,0.04,FALSE
56,0.13,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
130,0.07,FALSE
235,0,FALSE
86,0.02,FALSE
23,0.11,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
251,0.01,FALSE
31,0.06,FALSE
229,0,FALSE
255,0,FALSE
247,0.01,FALSE
254,0.01,FALSE
39,0,FALSE
51,0.02,FALSE
255,0,FALSE
3,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
104,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
94,0.05,FALSE
43,0.05,FALSE
111,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
182,0.01,FALSE
165,0.02,FALSE
255,0,FALSE
34,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
135,0,FALSE
140,0.02,FALSE
237,0.01,FALSE
255,0,FALSE
255,0,FALSE
150,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
166,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
235,0.01,FALSE
207,0.01,FALSE
28,0.07,FALSE
255,0,FALSE
165,0,FALSE
255,0,FALSE
254,0.01,FALSE
118,0,FALSE
227,0.01,FALSE
229,0.02,FALSE
121,0.02,FALSE
255,0,FALSE
255,0,FALSE
130,0.03,FALSE
255,0,FALSE
235,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
157,0,FALSE
255,0,FALSE
255,0,FALSE
143,0.04,FALSE
29,0.05,FALSE
255,0,FALSE
255,0,FALSE
240,0.05,FALSE
255,0,FALSE
255,0,FALSE
233,0.01,FALSE
255,0,FALSE
255,0,FALSE
38,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
42,0.09,FALSE
255,0,FALSE
242,0.01,FALSE
144,0.12,FALSE
2,0.51,FALSE
1,0.07,FALSE
255,0,FALSE
116,0.04,FALSE
10,0.12,FALSE
4,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
196,0,FALSE
255,0,FALSE
37,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.47,FALSE
247,0,FALSE
255,0,FALSE
108,0.29,FALSE
247,0.01,FALSE
255,0,FALSE
247,0.01,FALSE
240,0.02,FALSE
247,0.01,FALSE
222,0.01,FALSE
255,0,FALSE
255,0,FALSE
74,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
35,0,FALSE
12,0.07,FALSE
255,0,FALSE
255,0,FALSE
122,0,FALSE
255,0,FALSE
30,0.05,FALSE
252,0.01,FALSE
1,0.52,FALSE
255,0,FALSE
18,0.09,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
2,0.19,FALSE
255,0,FALSE
1,0.71,FALSE
255,0,FALSE
239,0.01,FALSE
11,0,FALSE
248,0.01,FALSE
124,0.06,FALSE
255,0,FALSE
255,0,FALSE
4,0.01,FALSE
255,0,FALSE
192,0.1,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
75,0.03,FALSE
69,0.04,FALSE
2,0.68,FALSE
255,0,FALSE
2,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
57,0,FALSE
255,0,FALSE
123,0.02,FALSE
11,0.09,FALSE
255,0,FALSE
1,0.62,FALSE
1,0.63,FALSE
90,0.05,FALSE
131,0,FALSE
255,0,FALSE
1,0.05,FALSE
108,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
199,0.01,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.01,FALSE
177,0.02,FALSE
248,0.01,FALSE
154,0,FALSE
5,0.02,FALSE
255,0,FALSE
140,0.01,FALSE
255,0,FALSE
215,0,FALSE
65,0.17,FALSE
255,0,FALSE
255,0,FALSE
2,0.27,FALSE
249,0.01,FALSE
255,0,FALSE
255,0,FALSE
20,0.08,FALSE
109,0.03,FALSE
8,0,FALSE
254,0.01,FALSE
255,0,FALSE
1,0,FALSE
3,0.05,FALSE
215,0.01,FALSE
255,0,FALSE
96,0.12,FALSE
118,0.03,FALSE
255,0,FALSE
229,0.01,FALSE
1,0.06,FALSE
255,0,FALSE
255,0,FALSE
216,0.01,FALSE
255,0,FALSE
94,0,FALSE
90,0,FALSE
255,0,FALSE
255,0,FALSE
193,0,FALSE
4,0,FALSE
255,0,FALSE
1,0.7,FALSE
255,0,FALSE
37,0.06,FALSE
165,0.03,FALSE
255,0,FALSE
255,0,FALSE
91,0.04,FALSE
255,0,FALSE
100,0.07,FALSE
247,0.01,FALSE
255,0,FALSE
228,0.01,FALSE
255,0,FALSE
20,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
84,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
73,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
160,0.04,FALSE
2,0.43,FALSE
255,0,FALSE
255,0,FALSE
204,0.01,FALSE
154,0.04,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
60,0,FALSE
